Kejadian,KELURAHAN,KECAMATAN,LUAS WILAYAH,KETINGGIAN WILAYAH,RAIN_D-1,RAINFALL_D-1,RAIN_LAST3D,ARAINFALL_LAST3D,RAIN_LAST7D,RAINFALL_LAST7D,TEPS_OF_DAY,CIPINANG HULU,STATUS_CIPINANG HULU,SUNTER HULU,STATUS_SUNTER HULU,PULO GADUNG,STATUS_PULO GADUNG
TIDAK BANJIR,KAMPUNG TENGAH,Kramatjati (Kramat Jati),2.03,28,NO,0,NO,25,NO,37,TIDAK HUJAN,90,NORMAL,105,NORMAL,330,NORMAL
TIDAK BANJIR,KAMPUNG TENGAH,Kramatjati (Kramat Jati),2.03,28,NO,0,NO,44,NO,159,TIDAK HUJAN,105,NORMAL,105,NORMAL,330,NORMAL
TIDAK BANJIR,KAMPUNG TENGAH,Kramatjati (Kramat Jati),2.03,28,NO,0,NO,17,NO,25,TIDAK HUJAN,155,WASPADA,160,WASPADA,450,NORMAL
TIDAK BANJIR,KAMPUNG TENGAH,Kramatjati (Kramat Jati),2.03,28,NO,0,NO,0,NO,22,TIDAK HUJAN,90,NORMAL,100,NORMAL,330,NORMAL
TIDAK BANJIR,Kayu Manis,Matraman,0.57,14,NO,0,NO,4,NO,4,TIDAK HUJAN,90,NORMAL,80,NORMAL,330,NORMAL
TIDAK BANJIR,Kayu Manis,Matraman,0.57,14,NO,0,NO,1,NO,14,TIDAK HUJAN,80,NORMAL,80,NORMAL,330,NORMAL
TIDAK BANJIR,Kayu Manis,Matraman,0.57,14,NO,0,NO,8,NO,53,TIDAK HUJAN,100,NORMAL,125,NORMAL,330,NORMAL
TIDAK BANJIR,Kayu Manis,Matraman,0.57,14,NO,0,NO,39,NO,94,TIDAK HUJAN,100,NORMAL,100,NORMAL,330,NORMAL
TIDAK BANJIR,Kayu Manis,Matraman,0.57,14,NO,0,NO,25,NO,30,TIDAK HUJAN,110,NORMAL,100,NORMAL,440,NORMAL
TIDAK BANJIR,Kayu Manis,Matraman,0.57,14,NO,0,NO,15,NO,67,TIDAK HUJAN,90,NORMAL,90,NORMAL,330,NORMAL
TIDAK BANJIR,Kayu Manis,Matraman,0.57,14,NO,0,NO,25,NO,37,TIDAK HUJAN,90,NORMAL,105,NORMAL,330,NORMAL
TIDAK BANJIR,Kayu Manis,Matraman,0.57,14,NO,0,NO,44,NO,159,TIDAK HUJAN,105,NORMAL,105,NORMAL,330,NORMAL
TIDAK BANJIR,Kayu Manis,Matraman,0.57,14,NO,0,NO,17,NO,25,TIDAK HUJAN,155,WASPADA,160,WASPADA,450,NORMAL
TIDAK BANJIR,Kayu Manis,Matraman,0.57,14,NO,0,NO,0,NO,22,TIDAK HUJAN,90,NORMAL,100,NORMAL,330,NORMAL
TIDAK BANJIR,Kebon Manggis,Matraman,0.78,10,NO,0,NO,4,NO,4,TIDAK HUJAN,90,NORMAL,80,NORMAL,330,NORMAL
TIDAK BANJIR,Kebon Manggis,Matraman,0.78,10,NO,0,NO,1,NO,14,TIDAK HUJAN,80,NORMAL,80,NORMAL,330,NORMAL
TIDAK BANJIR,Kebon Manggis,Matraman,0.78,10,NO,0,NO,8,NO,53,TIDAK HUJAN,100,NORMAL,125,NORMAL,330,NORMAL
TIDAK BANJIR,Kebon Manggis,Matraman,0.78,10,NO,0,NO,39,NO,94,TIDAK HUJAN,100,NORMAL,100,NORMAL,330,NORMAL
TIDAK BANJIR,Kebon Manggis,Matraman,0.78,10,NO,0,NO,25,NO,30,TIDAK HUJAN,110,NORMAL,100,NORMAL,440,NORMAL
TIDAK BANJIR,Kebon Manggis,Matraman,0.78,10,NO,0,NO,15,NO,67,TIDAK HUJAN,90,NORMAL,90,NORMAL,330,NORMAL
TIDAK BANJIR,Kebon Manggis,Matraman,0.78,10,NO,0,NO,25,NO,37,TIDAK HUJAN,90,NORMAL,105,NORMAL,330,NORMAL
TIDAK BANJIR,Kebon Manggis,Matraman,0.78,10,NO,0,NO,44,NO,159,TIDAK HUJAN,105,NORMAL,105,NORMAL,330,NORMAL
TIDAK BANJIR,Kebon Manggis,Matraman,0.78,10,NO,0,NO,17,NO,25,TIDAK HUJAN,155,WASPADA,160,WASPADA,450,NORMAL
TIDAK BANJIR,Kebon Manggis,Matraman,0.78,10,NO,0,NO,0,NO,22,TIDAK HUJAN,90,NORMAL,100,NORMAL,330,NORMAL
TIDAK BANJIR,KEBON PALA,Makasar,2.3,17,NO,0,NO,4,NO,4,TIDAK HUJAN,90,NORMAL,80,NORMAL,330,NORMAL
TIDAK BANJIR,KEBON PALA,Makasar,2.3,17,NO,0,NO,1,NO,14,TIDAK HUJAN,80,NORMAL,80,NORMAL,330,NORMAL
TIDAK BANJIR,KEBON PALA,Makasar,2.3,17,NO,0,NO,8,NO,53,TIDAK HUJAN,100,NORMAL,125,NORMAL,330,NORMAL
TIDAK BANJIR,KEBON PALA,Makasar,2.3,17,NO,0,NO,39,NO,94,TIDAK HUJAN,100,NORMAL,100,NORMAL,330,NORMAL
TIDAK BANJIR,KEBON PALA,Makasar,2.3,17,NO,0,NO,25,NO,30,TIDAK HUJAN,110,NORMAL,100,NORMAL,440,NORMAL
TIDAK BANJIR,KEBON PALA,Makasar,2.3,17,NO,0,NO,15,NO,67,TIDAK HUJAN,90,NORMAL,90,NORMAL,330,NORMAL
TIDAK BANJIR,KEBON PALA,Makasar,2.3,17,NO,0,NO,25,NO,37,TIDAK HUJAN,90,NORMAL,105,NORMAL,330,NORMAL
TIDAK BANJIR,KEBON PALA,Makasar,2.3,17,NO,0,NO,44,NO,159,TIDAK HUJAN,105,NORMAL,105,NORMAL,330,NORMAL
TIDAK BANJIR,KEBON PALA,Makasar,2.3,17,NO,0,NO,17,NO,25,TIDAK HUJAN,155,WASPADA,160,WASPADA,450,NORMAL
TIDAK BANJIR,KEBON PALA,Makasar,2.3,17,NO,0,NO,0,NO,22,TIDAK HUJAN,90,NORMAL,100,NORMAL,330,NORMAL
TIDAK BANJIR,Kramatjati,Kramatjati (Kramat Jati),1.52,24,NO,0,NO,4,NO,4,TIDAK HUJAN,90,NORMAL,80,NORMAL,330,NORMAL
TIDAK BANJIR,Kramatjati,Kramatjati (Kramat Jati),1.52,24,NO,0,NO,1,NO,14,TIDAK HUJAN,80,NORMAL,80,NORMAL,330,NORMAL
TIDAK BANJIR,Kramatjati,Kramatjati (Kramat Jati),1.52,24,NO,0,NO,8,NO,53,TIDAK HUJAN,100,NORMAL,125,NORMAL,330,NORMAL
TIDAK BANJIR,Kramatjati,Kramatjati (Kramat Jati),1.52,24,NO,0,NO,39,NO,94,TIDAK HUJAN,100,NORMAL,100,NORMAL,330,NORMAL
TIDAK BANJIR,Kramatjati,Kramatjati (Kramat Jati),1.52,24,NO,0,NO,25,NO,30,TIDAK HUJAN,110,NORMAL,100,NORMAL,440,NORMAL
TIDAK BANJIR,Kramatjati,Kramatjati (Kramat Jati),1.52,24,NO,0,NO,15,NO,67,TIDAK HUJAN,90,NORMAL,90,NORMAL,330,NORMAL
TIDAK BANJIR,Kramatjati,Kramatjati (Kramat Jati),1.52,24,NO,0,NO,25,NO,37,TIDAK HUJAN,90,NORMAL,105,NORMAL,330,NORMAL
TIDAK BANJIR,Kramatjati,Kramatjati (Kramat Jati),1.52,24,NO,0,NO,44,NO,159,TIDAK HUJAN,105,NORMAL,105,NORMAL,330,NORMAL
TIDAK BANJIR,Kramatjati,Kramatjati (Kramat Jati),1.52,24,NO,0,NO,17,NO,25,TIDAK HUJAN,155,WASPADA,160,WASPADA,450,NORMAL
TIDAK BANJIR,Kramatjati,Kramatjati (Kramat Jati),1.52,24,NO,0,NO,0,NO,22,TIDAK HUJAN,90,NORMAL,100,NORMAL,330,NORMAL
TIDAK BANJIR,LUBANG BUAYA,Cipayung,3.72,26,NO,0,NO,4,NO,4,TIDAK HUJAN,90,NORMAL,80,NORMAL,330,NORMAL
TIDAK BANJIR,LUBANG BUAYA,Cipayung,3.72,26,NO,0,NO,1,NO,14,TIDAK HUJAN,80,NORMAL,80,NORMAL,330,NORMAL
TIDAK BANJIR,LUBANG BUAYA,Cipayung,3.72,26,NO,0,NO,8,NO,53,TIDAK HUJAN,100,NORMAL,125,NORMAL,330,NORMAL
TIDAK BANJIR,LUBANG BUAYA,Cipayung,3.72,26,NO,0,NO,39,NO,94,TIDAK HUJAN,100,NORMAL,100,NORMAL,330,NORMAL
TIDAK BANJIR,LUBANG BUAYA,Cipayung,3.72,26,NO,0,NO,25,NO,30,TIDAK HUJAN,110,NORMAL,100,NORMAL,440,NORMAL
TIDAK BANJIR,LUBANG BUAYA,Cipayung,3.72,26,NO,0,NO,15,NO,67,TIDAK HUJAN,90,NORMAL,90,NORMAL,330,NORMAL
TIDAK BANJIR,LUBANG BUAYA,Cipayung,3.72,26,NO,0,NO,25,NO,37,TIDAK HUJAN,90,NORMAL,105,NORMAL,330,NORMAL
TIDAK BANJIR,LUBANG BUAYA,Cipayung,3.72,26,NO,0,NO,44,NO,159,TIDAK HUJAN,105,NORMAL,105,NORMAL,330,NORMAL
TIDAK BANJIR,LUBANG BUAYA,Cipayung,3.72,26,NO,0,NO,17,NO,25,TIDAK HUJAN,155,WASPADA,160,WASPADA,450,NORMAL
TIDAK BANJIR,LUBANG BUAYA,Cipayung,3.72,26,NO,0,NO,0,NO,22,TIDAK HUJAN,90,NORMAL,100,NORMAL,330,NORMAL
TIDAK BANJIR,MAKASAR,Makasar,1.85,22,NO,0,NO,4,NO,4,TIDAK HUJAN,90,NORMAL,80,NORMAL,330,NORMAL
TIDAK BANJIR,MAKASAR,Makasar,1.85,22,NO,0,NO,1,NO,14,TIDAK HUJAN,80,NORMAL,80,NORMAL,330,NORMAL
TIDAK BANJIR,MAKASAR,Makasar,1.85,22,NO,0,NO,8,NO,53,TIDAK HUJAN,100,NORMAL,125,NORMAL,330,NORMAL
TIDAK BANJIR,MAKASAR,Makasar,1.85,22,NO,0,NO,39,NO,94,TIDAK HUJAN,100,NORMAL,100,NORMAL,330,NORMAL
TIDAK BANJIR,MAKASAR,Makasar,1.85,22,NO,0,NO,25,NO,30,TIDAK HUJAN,110,NORMAL,100,NORMAL,440,NORMAL
TIDAK BANJIR,MAKASAR,Makasar,1.85,22,NO,0,NO,15,NO,67,TIDAK HUJAN,90,NORMAL,90,NORMAL,330,NORMAL
TIDAK BANJIR,MAKASAR,Makasar,1.85,22,NO,0,NO,25,NO,37,TIDAK HUJAN,90,NORMAL,105,NORMAL,330,NORMAL
TIDAK BANJIR,MAKASAR,Makasar,1.85,22,NO,0,NO,44,NO,159,TIDAK HUJAN,105,NORMAL,105,NORMAL,330,NORMAL
TIDAK BANJIR,MAKASAR,Makasar,1.85,22,NO,0,NO,17,NO,25,TIDAK HUJAN,155,WASPADA,160,WASPADA,450,NORMAL
TIDAK BANJIR,MAKASAR,Makasar,1.85,22,NO,0,NO,0,NO,22,TIDAK HUJAN,90,NORMAL,100,NORMAL,330,NORMAL
TIDAK BANJIR,MALAKA SARI,Duren Sawit,1.38,11,NO,0,NO,4,NO,4,TIDAK HUJAN,90,NORMAL,80,NORMAL,330,NORMAL
TIDAK BANJIR,MALAKA SARI,Duren Sawit,1.38,11,NO,0,NO,1,NO,14,TIDAK HUJAN,80,NORMAL,80,NORMAL,330,NORMAL
TIDAK BANJIR,MALAKA SARI,Duren Sawit,1.38,11,NO,0,NO,8,NO,53,TIDAK HUJAN,100,NORMAL,125,NORMAL,330,NORMAL
TIDAK BANJIR,MALAKA SARI,Duren Sawit,1.38,11,NO,0,NO,39,NO,94,TIDAK HUJAN,100,NORMAL,100,NORMAL,330,NORMAL
TIDAK BANJIR,MALAKA SARI,Duren Sawit,1.38,11,NO,0,NO,25,NO,30,TIDAK HUJAN,110,NORMAL,100,NORMAL,440,NORMAL
TIDAK BANJIR,MALAKA SARI,Duren Sawit,1.38,11,NO,0,NO,15,NO,67,TIDAK HUJAN,90,NORMAL,90,NORMAL,330,NORMAL
TIDAK BANJIR,MALAKA SARI,Duren Sawit,1.38,11,NO,0,NO,25,NO,37,TIDAK HUJAN,90,NORMAL,105,NORMAL,330,NORMAL
TIDAK BANJIR,MALAKA SARI,Duren Sawit,1.38,11,NO,0,NO,44,NO,159,TIDAK HUJAN,105,NORMAL,105,NORMAL,330,NORMAL
TIDAK BANJIR,MALAKA SARI,Duren Sawit,1.38,11,NO,0,NO,17,NO,25,TIDAK HUJAN,155,WASPADA,160,WASPADA,450,NORMAL
TIDAK BANJIR,MALAKA SARI,Duren Sawit,1.38,11,NO,0,NO,0,NO,22,TIDAK HUJAN,90,NORMAL,100,NORMAL,330,NORMAL
TIDAK BANJIR,Pisangan Baru,Matraman,0.66,13,NO,0,NO,4,NO,4,TIDAK HUJAN,90,NORMAL,80,NORMAL,330,NORMAL
TIDAK BANJIR,Pisangan Baru,Matraman,0.66,13,NO,0,NO,1,NO,14,TIDAK HUJAN,80,NORMAL,80,NORMAL,330,NORMAL
TIDAK BANJIR,Pisangan Baru,Matraman,0.66,13,NO,0,NO,8,NO,53,TIDAK HUJAN,100,NORMAL,125,NORMAL,330,NORMAL
TIDAK BANJIR,Pisangan Baru,Matraman,0.66,13,NO,0,NO,39,NO,94,TIDAK HUJAN,100,NORMAL,100,NORMAL,330,NORMAL
TIDAK BANJIR,Pisangan Baru,Matraman,0.66,13,NO,0,NO,25,NO,30,TIDAK HUJAN,110,NORMAL,100,NORMAL,440,NORMAL
TIDAK BANJIR,Pisangan Baru,Matraman,0.66,13,NO,0,NO,15,NO,67,TIDAK HUJAN,90,NORMAL,90,NORMAL,330,NORMAL
TIDAK BANJIR,Pisangan Baru,Matraman,0.66,13,NO,0,NO,25,NO,37,TIDAK HUJAN,90,NORMAL,105,NORMAL,330,NORMAL
TIDAK BANJIR,Pisangan Baru,Matraman,0.66,13,NO,0,NO,44,NO,159,TIDAK HUJAN,105,NORMAL,105,NORMAL,330,NORMAL
TIDAK BANJIR,Pisangan Baru,Matraman,0.66,13,NO,0,NO,17,NO,25,TIDAK HUJAN,155,WASPADA,160,WASPADA,450,NORMAL
TIDAK BANJIR,Pisangan Baru,Matraman,0.66,13,NO,0,NO,0,NO,22,TIDAK HUJAN,90,NORMAL,100,NORMAL,330,NORMAL
TIDAK BANJIR,PONDOK BAMBU,Duren Sawit,4.99,12,NO,0,NO,4,NO,4,TIDAK HUJAN,90,NORMAL,80,NORMAL,330,NORMAL
TIDAK BANJIR,PONDOK BAMBU,Duren Sawit,4.99,12,NO,0,NO,1,NO,14,TIDAK HUJAN,80,NORMAL,80,NORMAL,330,NORMAL
TIDAK BANJIR,PONDOK BAMBU,Duren Sawit,4.99,12,NO,0,NO,8,NO,53,TIDAK HUJAN,100,NORMAL,125,NORMAL,330,NORMAL
TIDAK BANJIR,PONDOK BAMBU,Duren Sawit,4.99,12,NO,0,NO,39,NO,94,TIDAK HUJAN,100,NORMAL,100,NORMAL,330,NORMAL
TIDAK BANJIR,PONDOK BAMBU,Duren Sawit,4.99,12,NO,0,NO,25,NO,30,TIDAK HUJAN,110,NORMAL,100,NORMAL,440,NORMAL
TIDAK BANJIR,PONDOK BAMBU,Duren Sawit,4.99,12,NO,0,NO,15,NO,67,TIDAK HUJAN,90,NORMAL,90,NORMAL,330,NORMAL
TIDAK BANJIR,PONDOK BAMBU,Duren Sawit,4.99,12,NO,0,NO,25,NO,37,TIDAK HUJAN,90,NORMAL,105,NORMAL,330,NORMAL
TIDAK BANJIR,PONDOK BAMBU,Duren Sawit,4.99,12,NO,0,NO,44,NO,159,TIDAK HUJAN,105,NORMAL,105,NORMAL,330,NORMAL
TIDAK BANJIR,PONDOK BAMBU,Duren Sawit,4.99,12,NO,0,NO,17,NO,25,TIDAK HUJAN,155,WASPADA,160,WASPADA,450,NORMAL
TIDAK BANJIR,PONDOK BAMBU,Duren Sawit,4.99,12,NO,0,NO,0,NO,22,TIDAK HUJAN,90,NORMAL,100,NORMAL,330,NORMAL
TIDAK BANJIR,PONDOK KELAPA,Duren Sawit,5.72,11,NO,0,NO,4,NO,4,TIDAK HUJAN,90,NORMAL,80,NORMAL,330,NORMAL
TIDAK BANJIR,PONDOK KELAPA,Duren Sawit,5.72,11,NO,0,NO,1,NO,14,TIDAK HUJAN,80,NORMAL,80,NORMAL,330,NORMAL
TIDAK BANJIR,PONDOK KELAPA,Duren Sawit,5.72,11,NO,0,NO,8,NO,53,TIDAK HUJAN,100,NORMAL,125,NORMAL,330,NORMAL
TIDAK BANJIR,PONDOK KELAPA,Duren Sawit,5.72,11,NO,0,NO,39,NO,94,TIDAK HUJAN,100,NORMAL,100,NORMAL,330,NORMAL
TIDAK BANJIR,PONDOK KELAPA,Duren Sawit,5.72,11,NO,0,NO,25,NO,30,TIDAK HUJAN,110,NORMAL,100,NORMAL,440,NORMAL
TIDAK BANJIR,PONDOK KELAPA,Duren Sawit,5.72,11,NO,0,NO,15,NO,67,TIDAK HUJAN,90,NORMAL,90,NORMAL,330,NORMAL
TIDAK BANJIR,PONDOK KELAPA,Duren Sawit,5.72,11,NO,0,NO,25,NO,37,TIDAK HUJAN,90,NORMAL,105,NORMAL,330,NORMAL
TIDAK BANJIR,PONDOK KELAPA,Duren Sawit,5.72,11,NO,0,NO,44,NO,159,TIDAK HUJAN,105,NORMAL,105,NORMAL,330,NORMAL
TIDAK BANJIR,PONDOK KELAPA,Duren Sawit,5.72,11,NO,0,NO,17,NO,25,TIDAK HUJAN,155,WASPADA,160,WASPADA,450,NORMAL
TIDAK BANJIR,PONDOK KELAPA,Duren Sawit,5.72,11,NO,0,NO,0,NO,22,TIDAK HUJAN,90,NORMAL,100,NORMAL,330,NORMAL
TIDAK BANJIR,RAMBUTAN,Ciracas,2.09,34,NO,0,NO,4,NO,4,TIDAK HUJAN,90,NORMAL,80,NORMAL,330,NORMAL
TIDAK BANJIR,RAMBUTAN,Ciracas,2.09,34,NO,0,NO,1,NO,14,TIDAK HUJAN,80,NORMAL,80,NORMAL,330,NORMAL
TIDAK BANJIR,RAMBUTAN,Ciracas,2.09,34,NO,0,NO,8,NO,53,TIDAK HUJAN,100,NORMAL,125,NORMAL,330,NORMAL
TIDAK BANJIR,RAMBUTAN,Ciracas,2.09,34,NO,0,NO,39,NO,94,TIDAK HUJAN,100,NORMAL,100,NORMAL,330,NORMAL
TIDAK BANJIR,RAMBUTAN,Ciracas,2.09,34,NO,0,NO,25,NO,30,TIDAK HUJAN,110,NORMAL,100,NORMAL,440,NORMAL
TIDAK BANJIR,RAMBUTAN,Ciracas,2.09,34,NO,0,NO,15,NO,67,TIDAK HUJAN,90,NORMAL,90,NORMAL,330,NORMAL
TIDAK BANJIR,RAMBUTAN,Ciracas,2.09,34,NO,0,NO,25,NO,37,TIDAK HUJAN,90,NORMAL,105,NORMAL,330,NORMAL
TIDAK BANJIR,RAMBUTAN,Ciracas,2.09,34,NO,0,NO,44,NO,159,TIDAK HUJAN,105,NORMAL,105,NORMAL,330,NORMAL
TIDAK BANJIR,RAMBUTAN,Ciracas,2.09,34,NO,0,NO,17,NO,25,TIDAK HUJAN,155,WASPADA,160,WASPADA,450,NORMAL
TIDAK BANJIR,RAMBUTAN,Ciracas,2.09,34,NO,0,NO,0,NO,22,TIDAK HUJAN,90,NORMAL,100,NORMAL,330,NORMAL
TIDAK BANJIR,RAWA BUNGA,Jatinegara,0.88,12,NO,0,NO,4,NO,4,TIDAK HUJAN,90,NORMAL,80,NORMAL,330,NORMAL
TIDAK BANJIR,RAWA BUNGA,Jatinegara,0.88,12,NO,0,NO,1,NO,14,TIDAK HUJAN,80,NORMAL,80,NORMAL,330,NORMAL
TIDAK BANJIR,RAWA BUNGA,Jatinegara,0.88,12,NO,0,NO,8,NO,53,TIDAK HUJAN,100,NORMAL,125,NORMAL,330,NORMAL
TIDAK BANJIR,RAWA BUNGA,Jatinegara,0.88,12,NO,0,NO,39,NO,94,TIDAK HUJAN,100,NORMAL,100,NORMAL,330,NORMAL
TIDAK BANJIR,RAWA BUNGA,Jatinegara,0.88,12,NO,0,NO,25,NO,30,TIDAK HUJAN,110,NORMAL,100,NORMAL,440,NORMAL
TIDAK BANJIR,RAWA BUNGA,Jatinegara,0.88,12,NO,0,NO,15,NO,67,TIDAK HUJAN,90,NORMAL,90,NORMAL,330,NORMAL
TIDAK BANJIR,RAWA BUNGA,Jatinegara,0.88,12,NO,0,NO,25,NO,37,TIDAK HUJAN,90,NORMAL,105,NORMAL,330,NORMAL
TIDAK BANJIR,RAWA BUNGA,Jatinegara,0.88,12,NO,0,NO,44,NO,159,TIDAK HUJAN,105,NORMAL,105,NORMAL,330,NORMAL
TIDAK BANJIR,RAWA BUNGA,Jatinegara,0.88,12,NO,0,NO,17,NO,25,TIDAK HUJAN,155,WASPADA,160,WASPADA,450,NORMAL
TIDAK BANJIR,RAWA BUNGA,Jatinegara,0.88,12,NO,0,NO,0,NO,22,TIDAK HUJAN,90,NORMAL,100,NORMAL,330,NORMAL
TIDAK BANJIR,Utan Kayu Selatan,Matraman,1.12,5,NO,0,NO,4,NO,4,TIDAK HUJAN,90,NORMAL,80,NORMAL,330,NORMAL
TIDAK BANJIR,Utan Kayu Selatan,Matraman,1.12,5,NO,0,NO,1,NO,14,TIDAK HUJAN,80,NORMAL,80,NORMAL,330,NORMAL
TIDAK BANJIR,Utan Kayu Selatan,Matraman,1.12,5,NO,0,NO,8,NO,53,TIDAK HUJAN,100,NORMAL,125,NORMAL,330,NORMAL
TIDAK BANJIR,Utan Kayu Selatan,Matraman,1.12,5,NO,0,NO,39,NO,94,TIDAK HUJAN,100,NORMAL,100,NORMAL,330,NORMAL
TIDAK BANJIR,Utan Kayu Selatan,Matraman,1.12,5,NO,0,NO,25,NO,30,TIDAK HUJAN,110,NORMAL,100,NORMAL,440,NORMAL
TIDAK BANJIR,Utan Kayu Selatan,Matraman,1.12,5,NO,0,NO,15,NO,67,TIDAK HUJAN,90,NORMAL,90,NORMAL,330,NORMAL
TIDAK BANJIR,Utan Kayu Selatan,Matraman,1.12,5,NO,0,NO,25,NO,37,TIDAK HUJAN,90,NORMAL,105,NORMAL,330,NORMAL
TIDAK BANJIR,Utan Kayu Selatan,Matraman,1.12,5,NO,0,NO,44,NO,159,TIDAK HUJAN,105,NORMAL,105,NORMAL,330,NORMAL
TIDAK BANJIR,Utan Kayu Selatan,Matraman,1.12,5,NO,0,NO,17,NO,25,TIDAK HUJAN,155,WASPADA,160,WASPADA,450,NORMAL
TIDAK BANJIR,Utan Kayu Selatan,Matraman,1.12,5,NO,0,NO,0,NO,22,TIDAK HUJAN,90,NORMAL,100,NORMAL,330,NORMAL
TIDAK BANJIR,BALEKAMBANG,Kramatjati (Kramat Jati),1.67,34,NO,0,NO,0,NO,33,TIDAK HUJAN,95,NORMAL,80,NORMAL,330,NORMAL
TIDAK BANJIR,BALEKAMBANG,Kramatjati (Kramat Jati),1.67,34,NO,0,NO,0,NO,2.5,TIDAK HUJAN,80,NORMAL,70,NORMAL,330,NORMAL
TIDAK BANJIR,BALEKAMBANG,Kramatjati (Kramat Jati),1.67,34,NO,0,NO,0,NO,0,TIDAK HUJAN,75,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,BALEKAMBANG,Kramatjati (Kramat Jati),1.67,34,YES,14,NO,12,NO,13,HUJAN RINGAN,110,NORMAL,70,NORMAL,370,NORMAL
TIDAK BANJIR,BALEKAMBANG,Kramatjati (Kramat Jati),1.67,34,NO,0,NO,0,NO,23.5,TIDAK HUJAN,75,NORMAL,50,NORMAL,400,NORMAL
TIDAK BANJIR,BALEKAMBANG,Kramatjati (Kramat Jati),1.67,34,NO,0,NO,33.5,NO,80,TIDAK HUJAN,90,NORMAL,100,NORMAL,330,NORMAL
TIDAK BANJIR,BALEKAMBANG,Kramatjati (Kramat Jati),1.67,34,NO,0,NO,0,NO,0,TIDAK HUJAN,80,NORMAL,55,NORMAL,330,NORMAL
TIDAK BANJIR,BALEKAMBANG,Kramatjati (Kramat Jati),1.67,34,YES,4,NO,0,NO,68.5,HUJAN RINGAN,90,NORMAL,90,NORMAL,330,NORMAL
TIDAK BANJIR,BALEKAMBANG,Kramatjati (Kramat Jati),1.67,34,YES,1,NO,0,NO,0,HUJAN RINGAN,85,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,BALEKAMBANG,Kramatjati (Kramat Jati),1.67,34,NO,0,NO,0,NO,0,TIDAK HUJAN,90,NORMAL,60,NORMAL,330,NORMAL
TIDAK BANJIR,BAMBU APUS,Cipayung,3.17,32,NO,0,NO,0,NO,33,TIDAK HUJAN,95,NORMAL,80,NORMAL,330,NORMAL
TIDAK BANJIR,BAMBU APUS,Cipayung,3.17,32,NO,0,NO,0,NO,2.5,TIDAK HUJAN,80,NORMAL,70,NORMAL,330,NORMAL
TIDAK BANJIR,BAMBU APUS,Cipayung,3.17,32,NO,0,NO,0,NO,0,TIDAK HUJAN,75,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,BAMBU APUS,Cipayung,3.17,32,YES,14,NO,12,NO,13,HUJAN RINGAN,110,NORMAL,70,NORMAL,370,NORMAL
TIDAK BANJIR,BAMBU APUS,Cipayung,3.17,32,NO,0,NO,0,NO,23.5,TIDAK HUJAN,75,NORMAL,50,NORMAL,400,NORMAL
TIDAK BANJIR,BAMBU APUS,Cipayung,3.17,32,NO,0,NO,33.5,NO,80,TIDAK HUJAN,90,NORMAL,100,NORMAL,330,NORMAL
TIDAK BANJIR,BAMBU APUS,Cipayung,3.17,32,NO,0,NO,0,NO,0,TIDAK HUJAN,80,NORMAL,55,NORMAL,330,NORMAL
TIDAK BANJIR,BAMBU APUS,Cipayung,3.17,32,YES,4,NO,0,NO,68.5,HUJAN RINGAN,90,NORMAL,90,NORMAL,330,NORMAL
TIDAK BANJIR,BAMBU APUS,Cipayung,3.17,32,YES,1,NO,0,NO,0,HUJAN RINGAN,85,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,BAMBU APUS,Cipayung,3.17,32,NO,0,NO,0,NO,0,TIDAK HUJAN,90,NORMAL,60,NORMAL,330,NORMAL
TIDAK BANJIR,Batu Ampar,Kramatjati (Kramat Jati),2.55,29,NO,0,NO,0,NO,33,TIDAK HUJAN,95,NORMAL,80,NORMAL,330,NORMAL
TIDAK BANJIR,Batu Ampar,Kramatjati (Kramat Jati),2.55,29,NO,0,NO,0,NO,2.5,TIDAK HUJAN,80,NORMAL,70,NORMAL,330,NORMAL
TIDAK BANJIR,Batu Ampar,Kramatjati (Kramat Jati),2.55,29,NO,0,NO,0,NO,0,TIDAK HUJAN,75,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,Batu Ampar,Kramatjati (Kramat Jati),2.55,29,YES,14,NO,12,NO,13,HUJAN RINGAN,110,NORMAL,70,NORMAL,370,NORMAL
TIDAK BANJIR,Batu Ampar,Kramatjati (Kramat Jati),2.55,29,NO,0,NO,0,NO,23.5,TIDAK HUJAN,75,NORMAL,50,NORMAL,400,NORMAL
TIDAK BANJIR,Batu Ampar,Kramatjati (Kramat Jati),2.55,29,NO,0,NO,33.5,NO,80,TIDAK HUJAN,90,NORMAL,100,NORMAL,330,NORMAL
TIDAK BANJIR,Batu Ampar,Kramatjati (Kramat Jati),2.55,29,NO,0,NO,0,NO,0,TIDAK HUJAN,80,NORMAL,55,NORMAL,330,NORMAL
TIDAK BANJIR,Batu Ampar,Kramatjati (Kramat Jati),2.55,29,YES,4,NO,0,NO,68.5,HUJAN RINGAN,90,NORMAL,90,NORMAL,330,NORMAL
TIDAK BANJIR,Batu Ampar,Kramatjati (Kramat Jati),2.55,29,YES,1,NO,0,NO,0,HUJAN RINGAN,85,NORMAL,50,NORMAL,330,NORMAL
